"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.473722438E1,3.596689463E0,2.847842979E1,-2.557007313E0
5.473921740E1,3.381211281E0,2.841139221E1,-1.684919477E0
5.474121042E1,3.204040527E0,2.822404671E1,-7.368155718E-1
5.474320344E1,3.237559319E0,2.789364624E1,1.687912196E-1
5.474519646E1,3.271078110E0,2.749621010E1,1.055244446E0
5.474718948E1,3.524863482E0,2.702155876E1,1.860294700E0
5.474918250E1,3.922899485E0,2.619795418E1,2.310404539E0
5.475117552E1,4.377797604E0,2.537853813E1,2.736572504E0
5.475316855E1,4.918887615E0,2.443462372E1,2.952649355E0
5.475516157E1,5.465363979E0,2.335663414E1,3.077147722E0
5.475715459E1,6.035183907E0,2.222597313E1,3.115454912E0
5.475914761E1,6.533776283E0,2.110488892E1,3.072359324E0
5.476114063E1,6.993463039E0,1.994549561E1,3.206434727E0
5.476313365E1,7.381922245E0,1.883398819E1,3.239953518E0
5.476512667E1,7.865550995E0,1.767938423E1,3.297414303E0
5.476711974E1,8.186373711E0,1.655351067E1,3.340509892E0
5.476911282E1,8.325836182E0,1.551861668E1,3.450643301E0
5.477110589E1,8.546102524E0,1.443105030E1,3.512892485E0
5.477309896E1,8.627506256E0,1.342009926E1,3.536834478E0
5.477509204E1,8.651448250E0,1.249533844E1,3.551199675E0
5.477708511E1,8.689755440E0,1.154244614E1,3.517680883E0
5.477907818E1,8.617929459E0,1.068472385E1,3.436278105E0
5.478107125E1,8.483853340E0,9.917980194E0,3.340509892E0
5.478306433E1,8.344989777E0,9.184756279E0,3.182492495E0
5.478505740E1,8.133701324E0,8.500014305E0,3.057994127E0
5.478705047E1,7.894281387E0,7.934384346E0,2.861669540E0
5.478904355E1,7.621342659E0,7.436390400E0,2.674323320E0
5.479103662E1,7.329249859E0,6.942586422E0,2.497152328E0
5.479302969E1,7.050923824E0,6.506841660E0,2.353500366E0
5.479502277E1,6.734889507E0,6.157288074E0,2.185906172E0
5.479701584E1,6.423643112E0,5.802347660E0,2.047042370E0
5.479900891E1,6.150704384E0,5.481524944E0,1.975216389E0
5.480100198E1,5.867589951E0,5.199008942E0,1.912967205E0
5.480299506E1,5.609015942E0,4.930858612E0,1.884236693E0
5.480498813E1,5.355230808E0,4.719570160E0,1.812410712E0
5.480698120E1,5.096656799E0,4.542399406E0,1.759738207E0
5.480897428E1,4.861426353E0,4.336497784E0,1.726219416E0
5.481096735E1,4.622006416E0,4.226364613E0,1.707065821E0
5.481296042E1,4.382586002E0,4.183269024E0,1.678335428E0
5.481495349E1,4.138377666E0,4.058770657E0,1.649604917E0
5.481694657E1,3.894169092E0,3.967790842E0,1.620275974E0
5.481893964E1,3.658938646E0,3.948637247E0,1.620275974E0
5.482093271E1,3.424306870E0,3.977367640E0,1.543661594E0
5.482292579E1,3.194463730E0,4.001309395E0,1.433528304E0
5.482491886E1,2.950255156E0,4.101866245E0,1.289876223E0
5.482691193E1,2.744353771E0,4.202422619E0,1.203684926E0
5.482890500E1,2.523488522E0,4.298190594E0,1.069609642E0
5.483089808E1,2.322375536E0,4.413112164E0,9.690531492E-1
5.483289115E1,2.164358377E0,4.532822132E0,9.115923047E-1
5.483488422E1,1.944091797E0,4.714781761E0,8.206126094E-1
5.483687730E1,1.781286120E0,4.839878559E0,7.727286220E-1
5.483887037E1,1.647210717E0,5.012261391E0,7.056909800E-1
5.484086344E1,1.488594890E0,5.213374138E0,6.482301354E-1
5.484285652E1,1.325789213E0,5.433640957E0,5.811924338E-1
5.484484959E1,1.258751512E0,5.629965305E0,5.183446407E-1
5.484684266E1,1.153406620E0,5.859808445E0,4.465186298E-1
5.484883573E1,1.105522633E0,6.075885296E0,4.177882075E-1
5.485082881E1,1.000177741E0,6.372766495E0,3.842693865E-1
5.485282188E1,9.570821524E-1,6.597821236E0,3.890577853E-1
5.485481495E1,9.714473486E-1,6.875548840E0,3.890577853E-1
5.485680803E1,1.009754539E0,7.168240070E0,3.028665185E-1
5.485880110E1,1.004966140E0,7.388506413E0,3.124433160E-1
5.486079417E1,1.004966140E0,7.623138428E0,2.789244950E-1
5.486278724E1,9.235633016E-1,7.867346764E0,2.406172752E-1
5.486478032E1,9.044097066E-1,8.169614792E0,2.310404629E-1
5.486677339E1,8.948329091E-1,8.500014305E0,2.070984542E-1
5.486876646E1,8.756792545E-1,8.811261177E0,1.783680320E-1
5.487075954E1,8.852560520E-1,9.127295494E0,1.592144072E-1
5.487275261E1,9.187749028E-1,9.429563522E0,9.217676520E-2
5.487474568E1,9.379284978E-1,9.736021042E0,1.077390742E-2
5.487673875E1,8.565256596E-1,1.005205631E1,-1.376665980E-1
5.487873183E1,8.565256596E-1,1.037287903E1,-3.244143426E-1
5.488072490E1,8.708908558E-1,1.064162827E1,-4.967968464E-1
5.488271797E1,8.661024570E-1,1.094808578E1,-6.362590790E-1
5.488471105E1,8.421604633E-1,1.124017811E1,-7.799112201E-1
5.488670412E1,8.708908558E-1,1.151850414E1,-8.852560520E-1
5.488869719E1,8.948329091E-1,1.179144382E1,-9.810241461E-1
5.489069021E1,8.948329091E-1,1.205480576E1,-1.110311031E0
5.489268323E1,9.283517003E-1,1.227507210E1,-1.239597917E0
5.489467625E1,9.762357473E-1,1.250491524E1,-1.340154409E0
5.489666928E1,1.043273449E0,1.266353130E1,-1.388038397E0
5.489866230E1,1.153406620E0,1.280239487E1,-1.426345706E0
5.490065532E1,1.234809518E0,1.292689323E1,-1.455076098E0
5.490264834E1,1.340154409E0,1.302266121E1,-1.474229693E0
5.490464136E1,1.440710902E0,1.308969879E1,-1.464652896E0
5.490663438E1,1.575384736E0,1.312800694E1,-1.388038397E0
5.490862740E1,1.695094824E0,1.308012199E1,-1.325789213E0
5.491062042E1,1.848323703E0,1.305139160E1,-1.220444322E0
5.491261344E1,2.020706177E0,1.295083523E1,-9.714473486E-1
5.491460646E1,2.197877169E0,1.283591366E1,-8.421604633E-1
5.491659948E1,2.408566952E0,1.271141529E1,-6.841431260E-1
5.491859250E1,2.590526342E0,1.256716442E1,-4.967968464E-1
5.492058552E1,2.816179752E0,1.238520527E1,-3.339911401E-1
5.492257855E1,3.017292738E0,1.217451572E1,-1.711854190E-1
5.492457157E1,3.251924515E0,1.195903778E1,-3.232172132E-2
5.492656459E1,3.453037500E0,1.168130970E1,1.209071875E-1
5.492855761E1,3.606266260E0,1.135988808E1,2.501940727E-1
5.493055063E1,3.836708307E0,1.100554657E1,4.034229815E-1
5.493254365E1,3.965995073E0,1.062247467E1,4.896142483E-1
5.493453667E1,4.080916882E0,1.021486187E1,5.955576897E-1
5.493652969E1,4.152742863E0,9.841365814E0,6.673837304E-1
5.493852271E1,4.210203648E0,9.458293915E0,7.535749674E-1
5.494051573E1,4.243722439E0,9.103353500E0,8.493430614E-1
5.494250875E1,4.310760021E0,8.753800392E0,9.403226972E-1
5.494450178E1,4.329913616E0,8.432976723E0,1.012148738E0
5.494649480E1,4.349067211E0,8.125920296E0,1.141435623E0
5.494848782E1,4.368220806E0,7.838616371E0,1.237203717E0
5.495048084E1,4.382586002E0,7.589619160E0,1.323395014E0
5.495247386E1,4.454412460E0,7.335834026E0,1.462258697E0
5.495446688E1,4.497508049E0,7.144298077E0,1.543661594E0
5.495645990E1,4.502296448E0,6.971316814E0,1.659181833E0
5.495845292E1,4.507084846E0,6.818088055E0,1.745373011E0
5.496044594E1,4.468777657E0,6.760627270E0,1.889025092E0
5.496243896E1,4.473566055E0,6.549937248E0,1.946485996E0
5.496443198E1,4.463989258E0,6.439804077E0,2.032677174E0
5.496642500E1,4.463989258E0,6.324882507E0,2.114080191E0
5.496841803E1,4.416105270E0,6.267421722E0,2.238578558E0
5.497041110E1,4.282029629E0,6.430227280E0,2.430114746E0
5.497240417E1,4.234145641E0,6.296152115E0,2.420537949E0
5.497439724E1,4.267664433E0,6.162076473E0,2.387019157E0
5.497639032E1,4.353855610E0,6.051943302E0,2.315192938E0
5.497838339E1,4.363432407E0,6.008847713E0,2.185906172E0
5.498037646E1,4.363432407E0,6.008847713E0,2.066195965E0
5.498236954E1,4.353855610E0,6.018424511E0,1.956062794E0
5.498436261E1,4.373009205E0,6.047154903E0,1.817199111E0
5.498635568E1,4.373009205E0,6.099827290E0,1.726219416E0
5.498834875E1,4.339490414E0,6.162076473E0,1.634641171E0
5.499034183E1,4.320336819E0,6.257844925E0,1.548449993E0
5.499233490E1,4.301183224E0,6.358401299E0,1.481412292E0
5.499432797E1,4.229357243E0,6.473322868E0,1.467047095E0
5.499632105E1,4.143166065E0,6.607398033E0,1.390432596E0
5.499831412E1,4.076128483E0,6.727108002E0,1.313818216E0
5.500030719E1,3.942053080E0,6.846818447E0,1.241992116E0
5.500230026E1,3.865438700E0,6.971316814E0,1.179742932E0
5.500429334E1,3.759495258E0,7.120356083E0,1.112705231E0
5.500628641E1,3.639785051E0,7.259219646E0,1.060032845E0
5.500827948E1,3.548805475E0,7.364564419E0,1.045667648E0
5.501027256E1,3.534440279E0,7.455543995E0,9.882067442E-1
5.501226563E1,3.491344690E0,7.570465565E0,9.068039060E-1
5.501425870E1,3.467402697E0,7.666234016E0,8.684966564E-1
5.501625178E1,3.453037500E0,7.704541206E0,8.589198589E-1
5.501824485E1,3.467402697E0,7.848193169E0,8.062474132E-1
5.502023792E1,3.476979494E0,7.900865555E0,7.200561762E-1
5.502223099E1,3.491344690E0,7.977479935E0,6.434416771E-1
5.502422407E1,3.500921488E0,8.087613106E0,5.183446407E-1
5.502621714E1,3.515286684E0,8.116343498E0,4.513070285E-1
5.502821021E1,3.553593874E0,8.155249596E0,3.746925592E-1
5.503020329E1,3.534440279E0,8.236652374E0,2.358288616E-1
5.503219636E1,3.505709887E0,8.279747963E0,1.209071875E-1
5.503418943E1,3.515286684E0,8.289324760E0,2.035071515E-2
5.503618250E1,3.539228678E0,8.322843552E0,-9.457096457E-2
5.503817558E1,3.548805475E0,8.313266754E0,-1.903390288E-1
5.504016865E1,3.539228678E0,8.341997147E0,-2.717418969E-1
5.504216172E1,3.500921488E0,8.370727539E0,-3.722983599E-1
5.504415480E1,3.472191095E0,8.380304337E0,-4.920084476E-1
5.504614787E1,3.414730072E0,8.413823128E0,-5.734112859E-1
5.504814094E1,3.366846085E0,8.423399925E0,-6.697779298E-1
5.505013402E1,3.352480888E0,8.409034729E0,-7.990648150E-1
5.505212709E1,3.309385300E0,8.437765121E0,-9.235633016E-1
5.505412016E1,3.261501312E0,8.423399925E0,-1.024119735E0
5.505611323E1,3.213617325E0,8.428188324E0,-1.139041424E0
5.505810631E1,3.184886694E0,8.399457932E0,-1.172560334E0
5.506009938E1,3.093907118E0,8.375515938E0,-1.244386315E0
5.506209245E1,3.031657934E0,8.341997147E0,-1.287482023E0
5.506408552E1,2.940678120E0,8.332420349E0,-1.311424017E0
5.506607860E1,2.878428936E0,8.289324760E0,-1.321000814E0
5.506807167E1,2.782660961E0,8.274959564E0,-1.292270422E0
5.507006474E1,2.643198729E0,8.341997147E0,-1.206079125E0
5.507205782E1,2.552218914E0,8.471283913E0,-1.038484931E0
5.507405089E1,2.389413357E0,8.523956299E0,-8.852560520E-1
5.507604396E1,2.279279947E0,8.432976723E0,-6.937199235E-1
5.507803704E1,2.231395960E0,8.327631950E0,-6.362590790E-1
5.508003011E1,2.145204782E0,8.313266754E0,-5.973533392E-1
5.508202318E1,2.049436569E0,8.332420349E0,-5.590460896E-1
5.508401625E1,2.020706177E0,8.337208748E0,-4.824316502E-1
5.508600933E1,2.126051188E0,8.346785545E0,-4.010287821E-1
5.508800240E1,2.245761156E0,8.428188324E0,-2.813186944E-1
5.508999547E1,2.197877169E0,8.485649109E0,-1.807622313E-1
5.509198855E1,2.178723574E0,8.514379501E0,-1.376665980E-1
5.509398162E1,2.212242365E0,8.519167900E0,-6.105214357E-2
5.509597464E1,2.221819162E0,8.600570679E0,-3.232172132E-2
5.509796766E1,2.288856745E0,8.610147476E0,8.738835901E-2
5.509996068E1,2.365471363E0,8.624512672E0,1.687912196E-1
5.510195370E1,2.398990154E0,8.614935875E0,2.549824715E-1
5.510394672E1,2.446874142E0,8.629301071E0,3.890577853E-1
5.510593974E1,2.528276920E0,8.667608261E0,4.273650050E-1
5.510793276E1,2.633621931E0,8.672396660E0,4.944026470E-1
5.510992579E1,2.691681147E0,8.648454666E0,4.848258495E-1
5.511191881E1,2.720411777E0,8.662819862E0,4.800374508E-1
5.511391183E1,2.749142170E0,8.667608261E0,4.848258495E-1
5.511590485E1,2.864063740E0,8.624512672E0,5.333084464E-1
5.511789787E1,2.993350744E0,8.509591103E0,6.434416771E-1
5.511989089E1,3.041234732E0,8.519167900E0,7.009025216E-1
5.512188391E1,3.041234732E0,8.533533096E0,7.104793787E-1
5.512387693E1,3.055599928E0,8.514379501E0,6.961141229E-1
5.512586995E1,3.046023130E0,8.480860710E0,7.870938182E-1
5.512786297E1,3.108272314E0,8.456918716E0,8.014590144E-1
5.512985599E1,3.189675331E0,8.346785545E0,8.014590144E-1
5.513184902E1,3.208828926E0,8.289324760E0,8.062474132E-1
5.513384204E1,3.175309896E0,8.246229172E0,7.727286220E-1
5.513583506E1,3.180098295E0,8.183979988E0,7.487865686E-1
5.513782808E1,3.189675331E0,8.101978302E0,7.631517649E-1
5.513982110E1,3.285443306E0,8.054094315E0,6.865373254E-1
5.514181412E1,3.304596901E0,8.030152321E0,5.859808922E-1
5.514380714E1,3.366846085E0,7.977479935E0,5.572504401E-1
5.514580016E1,3.299808502E0,7.943961143E0,5.183446407E-1
5.514779318E1,3.208828926E0,7.891288757E0,4.034229815E-1
5.514978620E1,3.089118719E0,7.896077156E0,3.890577853E-1
5.515177922E1,3.046023130E0,7.833827972E0,2.741360962E-1
5.515377224E1,2.926312923E0,7.809885979E0,1.927332431E-1
5.515576527E1,2.854486942E0,7.809885979E0,5.985504016E-3
5.515775829E1,2.753930569E0,7.795520782E0,-1.233013868E-1
5.515975131E1,2.830544949E0,7.795520782E0,-2.573766708E-1
5.516174433E1,2.787449360E0,7.785943985E0,-4.345476031E-1
5.516373735E1,2.758718967E0,7.747636795E0,-5.542576909E-1
5.516573037E1,2.720411777E0,7.690176010E0,-6.314706802E-1
5.516772339E1,2.566584110E0,7.690176010E0,-7.224503756E-1
5.516971641E1,2.389413357E0,7.709329605E0,-7.559691668E-1
5.517170943E1,2.236184359E0,7.671022415E0,-7.272387743E-1
5.517370245E1,2.111685991E0,7.627926826E0,-6.697779298E-1
5.517569552E1,2.116474390E0,7.608773232E0,-5.925649405E-1
5.517768860E1,2.078166962E0,7.637503624E0,-5.734112859E-1
5.517968167E1,2.106897593E0,7.575253963E0,-5.303156972E-1
5.518167474E1,2.116474390E0,7.603984833E0,-5.734112859E-1
5.518366782E1,2.073378563E0,7.627926826E0,-6.266822815E-1
5.518566089E1,2.087743998E0,7.690176010E0,-6.889315248E-1
5.518765396E1,2.092532396E0,7.699752808E0,-7.272387743E-1
5.518964704E1,2.102109194E0,7.742848396E0,-8.469488621E-1
5.519164011E1,2.169146776E0,7.771578789E0,-9.331400990E-1
5.519363318E1,2.284068346E0,7.824251175E0,-1.072003841E0
5.519562625E1,2.303221941E0,7.910442352E0,-1.206079125E0
5.519761933E1,2.274491549E0,8.049305916E0,-1.325789213E0
5.519961240E1,2.231395960E0,8.193556786E0,-1.445499301E0
5.520160547E1,2.102109194E0,8.327631950E0,-1.541267395E0
5.520359855E1,2.044648170E0,8.456918716E0,-1.665765882E0
5.520559162E1,1.929726601E0,8.581417084E0,-1.771709204E0
5.520758469E1,1.805228114E0,8.710704803E0,-1.886630893E0
5.520957777E1,1.642422318E0,8.792107582E0,-1.877054095E0
5.521157084E1,1.507748485E0,8.892663956E0,-1.948880196E0
5.521356391E1,1.450287700E0,8.954913139E0,-1.929726601E0
5.521555698E1,1.368884802E0,9.036315918E0,-1.872265697E0
5.521755006E1,1.359308004E0,9.098565102E0,-1.762132406E0
5.521954313E1,1.383249998E0,9.108141899E0,-1.694496274E0
5.522153620E1,1.431134105E0,9.117718697E0,-1.646612167E0
5.522352928E1,1.546055794E0,9.199121475E0,-1.522113681E0
5.522552235E1,1.575384736E0,9.237428665E0,-1.421557307E0
5.522751542E1,1.651999116E0,9.271546364E0,-1.287482023E0
5.522950849E1,1.762132406E0,9.309853554E0,-1.158195019E0
5.523150157E1,1.872265697E0,9.367314339E0,-1.014542937E0
5.523349464E1,1.996764183E0,9.386467934E0,-9.139865041E-1
5.523548771E1,2.159569979E0,9.419986725E0,-8.900445104E-1
5.523748079E1,2.327163935E0,9.439140320E0,-8.038532138E-1
5.523947386E1,2.427720547E0,9.525331497E0,-7.416039705E-1
5.524146693E1,2.537853718E0,9.563638687E0,-7.416039705E-1
5.524346000E1,2.662352324E0,9.659406662E0,-7.080851793E-1
5.524545308E1,2.782660961E0,9.759963036E0,-6.123170853E-1
5.524744615E1,2.864063740E0,9.807847023E0,-5.159504414E-1
5.524943922E1,2.983773947E0,9.917980194E0,-4.010287821E-1
5.525143230E1,3.074753523E0,1.001853657E1,-2.430114746E-1
5.525342537E1,3.137002707E0,1.013824749E1,-8.499415964E-2
5.525541844E1,3.213617325E0,1.025795746E1,9.217676520E-2
5.525741152E1,3.285443306E0,1.035851383E1,2.932897210E-1
5.525940459E1,3.338115692E0,1.045488071E1,4.752490520E-1
5.526139766E1,3.390788078E0,1.058895588E1,6.961141229E-1
5.526339073E1,3.414730072E0,1.072303104E1,9.307458997E-1
5.526538381E1,3.443460703E0,1.085231781E1,1.131858826E0
5.526737688E1,3.457825899E0,1.095287418E1,1.390432596E0
5.526936995E1,3.457825899E0,1.107737255E1,1.644816518E0
5.527136303E1,3.453037500E0,1.117314053E1,1.941697598E0
5.527335610E1,3.462614298E0,1.128327370E1,2.229001760E0
5.527534917E1,3.429095268E0,1.135988808E1,2.487575531E0
5.527734224E1,3.409941673E0,1.145086861E1,2.736572504E0
5.527933532E1,3.376422882E0,1.151850414E1,2.919130325E0
5.528132839E1,3.347692490E0,1.154723454E1,3.081936121E0
5.528332146E1,3.328538895E0,1.161906052E1,3.196857929E0
5.528531454E1,3.285443306E0,1.167173290E1,3.259107113E0
5.528730761E1,3.213617325E0,1.170525169E1,3.259107113E0
5.528930068E1,3.137002707E0,1.168609810E1,3.201646328E0
5.529129375E1,3.079541922E0,1.167652130E1,3.110666513E0
5.529328683E1,3.026869535E0,1.165257931E1,2.947860956E0
5.529527990E1,3.022081137E0,1.160948372E1,2.722207308E0
5.529727297E1,2.959831953E0,1.151850414E1,2.463633537E0
5.529926605E1,2.969408751E0,1.146523380E1,2.166752577E0
5.530125912E1,2.998139143E0,1.140777302E1,1.879448295E0
5.530325219E1,2.993350744E0,1.133594608E1,1.577180386E0
5.530524521E1,3.007715940E0,1.125933170E1,1.275510907E0
5.530723823E1,3.007715940E0,1.115877533E1,1.002571940E0
5.530923125E1,3.007715940E0,1.107737255E1,6.817489266E-1
5.531122428E1,3.012504339E0,1.098639297E1,3.603273630E-1
5.531321730E1,2.998139143E0,1.092414379E1,2.513911761E-2
5.531521032E1,2.983773947E0,1.085710621E1,-3.196259141E-1
5.531720334E1,2.897582531E0,1.079006863E1,-6.506243348E-1
5.531919636E1,2.859275341E0,1.074697304E1,-9.714473486E-1
5.532118938E1,2.854486942E0,1.069908905E1,-1.282693505E0
5.532318240E1,2.840121746E0,1.069908905E1,-1.546055794E0
5.532517542E1,2.816179752E0,1.069430065E1,-1.819593310E0
5.532716844E1,2.849698544E0,1.070387745E1,-2.102109194E0
5.532916146E1,2.868852139E0,1.075176144E1,-2.336740971E0
5.533115448E1,2.916736126E0,1.081401062E1,-2.580949545E0
5.533314750E1,2.983773947E0,1.088583660E1,-2.767697096E0
5.533514052E1,3.055599928E0,1.096723938E1,-2.950255156E0
5.533713355E1,3.122637510E0,1.106300735E1,-3.084330320E0
5.533912657E1,3.213617325E0,1.119229412E1,-3.199252129E0
5.534111959E1,3.290231705E0,1.133115768E1,-3.309385300E0
5.534311261E1,3.342904091E0,1.149396420E1,-3.371634483E0
5.534510563E1,3.381211281E0,1.164300251E1,-3.424306870E0
5.534709865E1,3.400364876E0,1.179623222E1,-3.453037500E0
5.534909167E1,3.381211281E0,1.188721180E1,-3.510498285E0
5.535108469E1,3.242347717E0,1.188721180E1,-3.687669277E0
5.535307771E1,3.204040527E0,1.199734497E1,-3.721188068E0
5.535507073E1,3.007715940E0,1.207874775E1,-3.634996653E0
5.535706375E1,2.955043554E0,1.227986050E1,-3.687669277E0
5.535905678E1,3.031657934E0,1.238999367E1,-3.730764866E0
5.536104980E1,3.055599928E0,1.248097324E1,-3.654150248E0
5.536304282E1,3.055599928E0,1.264916611E1,-3.673303843E0
5.536503584E1,3.117849112E0,1.281197166E1,-3.721188068E0
5.536702886E1,3.170521498E0,1.295083523E1,-3.692457676E0
5.536902188E1,3.227982521E0,1.308491039E1,-3.702034473E0
5.537101490E1,3.285443306E0,1.322377491E1,-3.687669277E0
5.537300792E1,3.371634483E0,1.334348488E1,-3.620631456E0
5.537500094E1,3.414730072E0,1.350629044E1,-3.553593874E0
5.537699396E1,3.496133089E0,1.366430759E1,-3.462614298E0
5.537898698E1,3.606266260E0,1.378461647E1,-3.366846085E0
5.538098000E1,3.678092480E0,1.394263363E1,-3.223194122E0
5.538297308E1,3.749918461E0,1.408149719E1,-3.069965124E0
5.538496615E1,3.812766314E0,1.424909115E1,-2.878428936E0
5.538695922E1,3.870227098E0,1.441668510E1,-2.671929121E0
5.538895230E1,3.937264681E0,1.456512642E1,-2.461239338E0
5.539094537E1,3.946841478E0,1.473272038E1,-2.154781580E0
5.539293844E1,3.927687883E0,1.489133644E1,-1.843535304E0
5.539493152E1,3.889380693E0,1.507329559E1,-1.493383288E0
5.539692459E1,3.841496706E0,1.525046635E1,-1.129464626E0
5.539891766E1,3.764283657E0,1.544200230E1,-6.937199235E-1
5.540091073E1,3.730764866E0,1.559044266E1,-2.717418969E-1
5.540290381E1,3.630208254E0,1.576282501E1,1.879448295E-1
5.540489688E1,3.481767893E0,1.593999672E1,6.290764809E-1
5.540688995E1,3.314173698E0,1.608424759E1,1.016937137E0
5.540888302E1,3.127425909E0,1.620395660E1,1.390432596E0
5.541087610E1,2.931101322E0,1.629014778E1,1.697489023E0
5.541286917E1,2.657563925E0,1.637155151E1,2.013523579E0
5.541486224E1,2.427720547E0,1.640985870E1,2.229001760E0
5.541685532E1,2.102109194E0,1.640028191E1,2.353500366E0
5.541884839E1,1.838746905E0,1.629493713E1,2.430114746E0
5.542084146E1,1.632845521E0,1.607467079E1,2.372653961E0
5.542283454E1,1.450287700E0,1.578676701E1,2.248155355E0
5.542482761E1,1.359308004E0,1.540369511E1,1.980004787E0
5.542682068E1,1.330577612E0,1.496795082E1,1.745373011E0
5.542881375E1,1.421557307E0,1.452681923E1,1.438316703E0
5.543080683E1,1.594538331E0,1.406234360E1,1.146224022E0
5.543279990E1,1.747767210E0,1.369303799E1,8.493430614E-1
5.543479297E1,1.891419291E0,1.335785007E1,6.003460884E-1
5.543678605E1,1.991975784E0,1.311364079E1,3.124433160E-1
5.543877912E1,2.164358377E0,1.281197166E1,1.065419763E-1
5.544077219E1,2.308010340E0,1.250012684E1,-6.105214357E-2
5.544276527E1,2.422932148E0,1.223197651E1,-2.621650994E-1
5.544475834E1,2.446874142E0,1.201171017E1,-4.297592044E-1
5.544675141E1,2.480392933E0,1.176750088E1,-5.638344884E-1
5.544874448E1,2.561795712E0,1.152329254E1,-6.554127336E-1
5.545073756E1,2.600103140E0,1.133594608E1,-7.511807680E-1
5.545273063E1,2.696469545E0,1.112046814E1,-7.990648150E-1
5.545472370E1,2.696469545E0,1.096723938E1,-8.373720646E-1
5.545671678E1,2.768295765E0,1.081401062E1,-8.421604633E-1
5.545870985E1,2.777872562E0,1.064162827E1,-8.469488621E-1
5.546070292E1,2.797026157E0,1.049797630E1,-8.373720646E-1
5.546269599E1,2.806602955E0,1.035372543E1,-8.182184100E-1
5.546468907E1,2.844910145E0,1.021965027E1,-7.655459642E-1
5.546668214E1,2.801814556E0,1.017176628E1,-6.793547273E-1
5.546867521E1,2.792237759E0,1.008557510E1,-6.266822815E-1
5.547066829E1,2.744353771E0,1.005684471E1,-5.781996846E-1
5.547266136E1,2.710834980E0,9.989806175E0,-5.159504414E-1
5.547465443E1,2.638410330E0,1.001374817E1,-4.728548229E-1
5.547664750E1,2.600103140E0,1.000417137E1,-4.441244006E-1
5.547864058E1,2.466027737E0,1.004247856E1,-3.962403834E-1
5.548063365E1,2.523488522E0,9.999382973E0,-3.244143426E-1
5.548262672E1,2.513911724E0,9.989806175E0,-2.430114746E-1
5.548461980E1,2.466027737E0,1.005205631E1,-1.328781992E-1
5.548661287E1,2.518700123E0,1.008078671E1,-5.626374111E-2
5.548860594E1,2.628833532E0,1.009994030E1,4.429273307E-2
5.549059902E1,2.600103140E0,1.018613148E1,5.386953801E-2
5.549259209E1,2.470816135E0,1.024359226E1,4.908113554E-2
5.549458516E1,2.341529369E0,1.033936024E1,3.950432688E-2
5.549657823E1,2.169146776E0,1.045966911E1,-1.316810958E-2
5.549857131E1,2.044648170E0,1.056501389E1,-1.280897856E-1
5.550056438E1,2.135627985E0,1.064162827E1,-1.663970202E-1
5.550255745E1,2.231395960E0,1.073739624E1,-2.382230759E-1
5.550455053E1,2.260126352E0,1.081879902E1,-3.196259141E-1
5.550654360E1,2.202665567E0,1.090499020E1,-4.537012279E-1
5.550853667E1,2.068590164E0,1.104864216E1,-6.314706802E-1
5.551052974E1,1.968033791E0,1.113483334E1,-7.320271730E-1
5.551252282E1,1.833958507E0,1.113483334E1,-8.804676533E-1
5.551451584E1,1.704671621E0,1.120665932E1,-9.522937536E-1
5.551650886E1,1.632845521E0,1.129763889E1,-9.187749028E-1
5.551850188E1,1.580173135E0,1.131679249E1,-8.565256596E-1
5.552049490E1,1.570596337E0,1.135509968E1,-7.320271730E-1
5.552248792E1,1.522113681E0,1.132636929E1,-5.925649405E-1
5.552448094E1,1.550844193E0,1.130721569E1,-3.675099611E-1
5.552647396E1,1.512536883E0,1.135988808E1,-2.573766708E-1
5.552846698E1,1.517325282E0,1.135031128E1,-5.626374111E-2
5.553046000E1,1.522113681E0,1.133594608E1,2.070984542E-1
5.553245302E1,1.450287700E0,1.123538971E1,3.842693865E-1
5.553444605E1,1.244386315E0,1.098160458E1,3.555389643E-1
5.553643907E1,1.445499301E0,1.100554657E1,6.673837304E-1
5.553843209E1,1.628057122E0,1.102470016E1,8.589198589E-1
5.554042511E1,1.800439715E0,1.099118137E1,1.088763237E0
5.554241459E1,1.872265697E0,1.089541340E1,1.261145711E0
5.554440407E1,1.924938202E0,1.085710621E1,1.366490602E0
5.554639396E1,1.910573006E0,1.079964542E1,1.352125406E0
5.554838438E1,2.078166962E0,1.071824265E1,1.414374709E0
5.555037542E1,2.236184359E0,1.066557026E1,1.447893500E0
5.555236714E1,2.360682964E0,1.063683987E1,1.419163108E0
5.555435954E1,2.537853718E0,1.057937908E1,1.558026791E0
5.555635261E1,2.542642117E0,1.054107189E1,1.428739905E0
5.555834636E1,2.643198729E0,1.048839951E1,1.241992116E0
5.556034073E1,2.667140722E0,1.048839951E1,1.170166135E0
5.556233563E1,2.706046581E0,1.047882271E1,1.069609642E0
5.556433094E1,2.801814556E0,1.056501389E1,1.031302333E0
5.556632657E1,2.744353771E0,1.062247467E1,7.583633661E-1
5.556832240E1,2.801814556E0,1.065120506E1,6.721721292E-1
5.557031834E1,2.806602955E0,1.068472385E1,5.859808922E-1
5.557231428E1,2.710834980E0,1.066557026E1,4.465186298E-1
5.557430745E1,2.657563925E0,1.065599346E1,3.315969408E-1
5.557630052E1,2.624045134E0,1.067035866E1,2.549824715E-1
