"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.046469876E1,4.406527996E0,7.369352818E0,1.419163108E0
6.046669178E1,4.454412460E0,7.292738438E0,1.423951507E0
6.046868480E1,4.478354454E0,7.230489254E0,1.462258697E0
6.047067782E1,4.516661644E0,7.187393665E0,1.490989089E0
6.047267085E1,4.564545631E0,7.115567684E0,1.534084797E0
6.047466387E1,4.578910828E0,7.043741226E0,1.577180386E0
6.047665689E1,4.626794815E0,6.985682011E0,1.620275974E0
6.047864991E1,4.617218018E0,6.909067631E0,1.649604917E0
6.048064293E1,4.617218018E0,6.842030048E0,1.683123827E0
6.048263595E1,4.612429619E0,6.760627270E0,1.707065821E0
6.048462897E1,4.626794815E0,6.707954407E0,1.745373011E0
6.048662199E1,4.607641220E0,6.626551628E0,1.759738207E0
6.048861501E1,4.607641220E0,6.593032837E0,1.735796213E0
6.049060803E1,4.593276024E0,6.511630058E0,1.735796213E0
6.049260106E1,4.526238441E0,6.458957672E0,1.692700624E0
6.049459408E1,4.497508049E0,6.430227280E0,1.649604917E0
6.049658710E1,4.444835663E0,6.401496887E0,1.601122379E0
6.049858012E1,4.396951199E0,6.367978096E0,1.543661594E0
6.050057314E1,4.334702015E0,6.358401299E0,1.510142684E0
6.050256616E1,4.305971622E0,6.372766495E0,1.490989089E0
6.050455918E1,4.262876034E0,6.372766495E0,1.457470298E0
6.050655220E1,4.262876034E0,6.372766495E0,1.447893500E0
6.050854522E1,4.219780445E0,6.391920090E0,1.447893500E0
6.051053824E1,4.186261654E0,6.420650482E0,1.438316703E0
6.051253126E1,4.147954464E0,6.478111267E0,1.457470298E0
6.051452428E1,4.114435673E0,6.530783653E0,1.462258697E0
6.051651730E1,4.104858875E0,6.583456039E0,1.467047095E0
6.051851032E1,4.076128483E0,6.664858818E0,1.524507880E0
6.052050335E1,4.061763287E0,6.751050472E0,1.581968784E0
6.052249637E1,4.037821293E0,6.832453251E0,1.692700624E0
6.052448939E1,4.037821293E0,6.956951618E0,1.783680320E0
6.052648241E1,4.037821293E0,7.058106422E0,1.922544003E0
6.052847543E1,4.052186489E0,7.173028469E0,2.080561161E0
6.053046845E1,4.052186489E0,7.283161640E0,2.238578558E0
6.053246147E1,4.018667698E0,7.417236805E0,2.387019157E0
6.053445449E1,4.018667698E0,7.517793179E0,2.545036316E0
6.053644751E1,3.985148668E0,7.623138428E0,2.655169725E0
6.053844053E1,3.975571871E0,7.709329605E0,2.731784105E0
6.054043356E1,3.961206675E0,7.781155586E0,2.794631958E0
6.054242658E1,3.898957491E0,7.838616371E0,2.837727547E0
6.054441960E1,3.846285105E0,7.862558365E0,2.837727547E0
6.054641262E1,3.769072056E0,7.881711960E0,2.818573952E0
6.054840564E1,3.716399670E0,7.891288757E0,2.765302896E0
6.055039866E1,3.663727045E0,7.867346764E0,2.698265314E0
6.055239168E1,3.606266260E0,7.829039574E0,2.612074137E0
6.055438470E1,3.567959070E0,7.790732384E0,2.477998734E0
6.055637772E1,3.544017076E0,7.714118004E0,2.348711967E0
6.055837074E1,3.500921488E0,7.618350029E0,2.176329374E0
6.056036376E1,3.505709887E0,7.551311970E0,2.018311977E0
6.056235678E1,3.491344690E0,7.450755596E0,1.845929503E0
6.056434981E1,3.496133089E0,7.326257229E0,1.687912226E0
6.056634283E1,3.491344690E0,7.192182064E0,1.519719481E0
6.056833585E1,3.467402697E0,7.086836815E0,1.342548609E0
6.057032887E1,3.462614298E0,6.956951618E0,1.151012421E0
6.057232189E1,3.424306870E0,6.837241650E0,9.594763517E-1
6.057431491E1,3.390788078E0,6.746262074E0,7.439981699E-1
6.057630793E1,3.323750496E0,6.645705223E0,5.907692909E-1
6.057830095E1,3.295020103E0,6.564302444E0,4.129997790E-1
6.058029397E1,3.261501312E0,6.478111267E0,2.262520641E-1
6.058228699E1,3.204040527E0,6.435015678E0,7.781155407E-2
6.058428001E1,3.156156301E0,6.391920090E0,-8.499415964E-2
6.058627303E1,3.089118719E0,6.329670906E0,-2.190694511E-1
6.058826606E1,3.017292738E0,6.296152115E0,-3.196259141E-1
6.059025908E1,2.974197149E0,6.310517311E0,-3.962403834E-1
6.059225210E1,2.888005733E0,6.300940514E0,-4.393360019E-1
6.059424512E1,2.835333347E0,6.339247704E0,-5.063736439E-1
6.059623814E1,2.777872562E0,6.367978096E0,-5.111620426E-1
6.059823116E1,2.686892748E0,6.401496887E0,-5.159504414E-1
6.060022418E1,2.624045134E0,6.449380875E0,-4.824316502E-1
6.060221720E1,2.576161146E0,6.506841660E0,-4.201824069E-1
6.060421022E1,2.504334927E0,6.554725647E0,-3.627215624E-1
6.060620324E1,2.466027737E0,6.588244438E0,-2.717418969E-1
6.060819626E1,2.442085743E0,6.636128426E0,-1.568202078E-1
6.061018928E1,2.389413357E0,6.684012413E0,1.556231081E-2
6.061218231E1,2.365471363E0,6.727108002E0,2.214636505E-1
6.061417533E1,2.331952572E0,6.760627270E0,4.656722248E-1
6.061616835E1,2.351106167E0,6.837241650E0,7.775170207E-1
6.061816137E1,2.370259762E0,6.933009624E0,1.151012421E0
6.062015439E1,2.408566952E0,7.043741226E0,1.572391987E0
6.062214736E1,2.437297344E0,7.149086475E0,2.003946781E0
6.062414033E1,2.528276920E0,7.278373241E0,2.492363930E0
6.062613329E1,2.614468336E0,7.393294811E0,2.981379747E0
6.062812626E1,2.729988575E0,7.546523571E0,3.551199675E0
6.063011923E1,2.888005733E0,7.666234016E0,4.054580688E0
6.063211220E1,3.026869535E0,7.785943985E0,4.461595058E0
6.063410517E1,3.180098295E0,7.924807549E0,4.854243755E0
6.063609814E1,3.390788078E0,8.044517517E0,5.161300182E0
6.063809111E1,3.567959070E0,8.150461197E0,5.381567001E0
6.064008408E1,3.788225651E0,8.246229172E0,5.506065369E0
6.064207704E1,3.989937067E0,8.375515938E0,5.525218964E0
6.064407001E1,4.186261654E0,8.461707115E0,5.391143799E0
6.064606298E1,4.406527996E0,8.543109894E0,5.185242176E0
6.064805595E1,4.574122429E0,8.610147476E0,4.926070213E0
6.065005500E1,4.741716385E0,8.677185059E0,4.586093426E0
6.065204797E1,4.885368347E0,8.739435196E0,4.246116638E0
6.065404094E1,5.029619217E0,8.782530785E0,3.881599426E0
6.065603391E1,5.144540787E0,8.811261177E0,3.512892485E0
6.065802688E1,5.230731964E0,8.859145164E0,3.129820108E0
6.066001984E1,5.292981625E0,8.859145164E0,2.736572504E0
6.066201281E1,5.360019207E0,8.887875557E0,2.387019157E0
6.066400578E1,5.350442410E0,8.897452354E0,2.047042370E0
6.066599875E1,5.321712017E0,8.883087158E0,1.750161409E0
6.066799172E1,5.297770023E0,8.883087158E0,1.514931083E0
6.066998469E1,5.245097160E0,8.907029152E0,1.328183413E0
6.067197766E1,5.154117584E0,8.907029152E0,1.165377736E0
6.067397063E1,5.053561211E0,8.907029152E0,1.074398041E0
6.067596360E1,4.933851242E0,8.911817551E0,9.834183455E-1
6.067795656E1,4.827907562E0,8.921394348E0,9.163807034E-1
6.067994953E1,4.708197594E0,8.921394348E0,8.924387097E-1
6.068194250E1,4.583699226E0,8.911817551E0,8.589198589E-1
6.068393547E1,4.420893669E0,8.897452354E0,8.493430614E-1
6.068592844E1,4.296394825E0,8.892663956E0,9.068039060E-1
6.068792146E1,4.128800869E0,8.902240753E0,9.738415480E-1
6.068991448E1,3.970783472E0,8.863933563E0,1.079186440E0
6.069190750E1,3.841496706E0,8.849568367E0,1.203684926E0
6.069390052E1,3.735553265E0,8.792107582E0,1.361702204E0
6.069589354E1,3.654150248E0,8.753800392E0,1.538873196E0
6.069788656E1,3.591901064E0,8.691550255E0,1.735796213E0
6.069987958E1,3.582324266E0,8.614935875E0,1.903390408E0
6.070187261E1,3.591901064E0,8.528744698E0,2.090138197E0
6.070386563E1,3.625419855E0,8.428188324E0,2.224213362E0
6.070585865E1,3.649361849E0,8.327631950E0,2.329558372E0
6.070785167E1,3.682880878E0,8.217498779E0,2.444479942E0
6.070984469E1,3.716399670E0,8.121131897E0,2.540247917E0
6.071183771E1,3.721188068E0,8.030152321E0,2.616862535E0
6.071383073E1,3.797802448E0,7.963114738E0,2.707842112E0
6.071582375E1,3.846285105E0,7.881711960E0,2.785055161E0
6.071781677E1,3.913322687E0,7.833827972E0,2.861669540E0
6.071980979E1,3.956418276E0,7.785943985E0,2.943072557E0
6.072180281E1,4.042609692E0,7.733271599E0,2.971802950E0
6.072379583E1,4.056974888E0,7.699752808E0,3.005321741E0
6.072578886E1,4.109647274E0,7.685387611E0,3.024475336E0
6.072778188E1,4.205415249E0,7.690176010E0,3.072359324E0
6.072977490E1,4.282029629E0,7.680599213E0,3.096301317E0
6.073176792E1,4.344278812E0,7.694964409E0,3.148973703E0
6.073376094E1,4.420893669E0,7.723694801E0,3.192069530E0
6.073575396E1,4.478354454E0,7.733271599E0,3.211223125E0
6.073774698E1,4.540603638E0,7.752425194E0,3.244741917E0
6.073974000E1,4.578910828E0,7.795520782E0,3.211223125E0
6.074173302E1,4.655525208E0,7.819462776E0,3.182492495E0
6.074372604E1,4.693832397E0,7.872135162E0,3.139396906E0
6.074571906E1,4.708197594E0,7.915230751E0,3.091512918E0
6.074771208E1,4.799177170E0,7.972691536E0,3.053205729E0
6.074970511E1,4.871003151E0,8.044517517E0,3.034052134E0
6.075169813E1,4.957793236E0,8.125920296E0,2.962226152E0
6.075369115E1,5.067926407E0,8.164826393E0,2.962226152E0
6.075568417E1,5.168482780E0,8.207921982E0,2.909553528E0
6.075767719E1,5.225943565E0,8.255805969E0,2.856881142E0
6.075967021E1,5.331288815E0,8.322843552E0,2.823362350E0
6.076166323E1,5.422268391E0,8.361150742E0,2.765302896E0
6.076365625E1,5.527613163E0,8.399457932E0,2.698265314E0
6.076564927E1,5.570708752E0,8.418611526E0,2.631227732E0
6.076764229E1,5.546766758E0,8.442553520E0,2.516305923E0
6.076963531E1,5.575497150E0,8.456918716E0,2.372653961E0
6.077162833E1,5.685630322E0,8.485649109E0,2.281674147E0
6.077362136E1,5.814917564E0,8.490437508E0,2.205059767E0
6.077561438E1,5.953781128E0,8.500014305E0,2.142810583E0
6.077760740E1,6.050147533E0,8.509591103E0,2.066195965E0
6.077960042E1,6.136339188E0,8.514379501E0,1.994369984E0
6.078159344E1,6.222530365E0,8.500014305E0,1.941697598E0
6.078358646E1,6.260837555E0,8.485649109E0,1.874659896E0
6.078557948E1,6.299144745E0,8.471283913E0,1.812410712E0
6.078757250E1,6.318298340E0,8.476072311E0,1.726219416E0
6.078956552E1,6.313509941E0,8.447341919E0,1.649604917E0
6.079155854E1,6.342240334E0,8.461707115E0,1.577180386E0
6.079355156E1,6.351817131E0,8.447341919E0,1.581968784E0
6.079554458E1,6.366182327E0,8.442553520E0,1.572391987E0
6.079753760E1,6.394912720E0,8.423399925E0,1.596333981E0
6.079953063E1,6.433219910E0,8.418611526E0,1.673547029E0
6.080152365E1,6.476315498E0,8.428188324E0,1.764526606E0
6.080351667E1,6.509834290E0,8.442553520E0,1.850717902E0
6.080550969E1,6.596025467E0,8.452130318E0,1.965639591E0
6.080750271E1,6.672640324E0,8.495225906E0,2.090138197E0
6.080949573E1,6.773196697E0,8.523956299E0,2.286462545E0
6.081148875E1,6.859387875E0,8.595782280E0,2.449268341E0
6.081348177E1,6.940790653E0,8.681973457E0,2.659958124E0
6.081547479E1,7.070077419E0,8.772953987E0,2.890399933E0
6.081746781E1,7.146692276E0,8.883087158E0,3.148973703E0
6.081946083E1,7.238270283E0,8.993220329E0,3.421912670E0
6.082145386E1,7.324461460E0,9.122507095E0,3.694851875E0
6.082344688E1,7.444171429E0,9.251793861E0,3.977966070E0
6.082543990E1,7.525574684E0,9.362525940E0,4.226963043E0
6.082743292E1,7.606977463E0,9.515754700E0,4.447229862E0
6.082942594E1,7.678803444E0,9.654618263E0,4.590881824E0
6.083141896E1,7.650073051E0,9.755174637E0,4.657919407E0
6.083341198E1,7.645284653E0,9.884461403E0,4.633977413E0
6.083540500E1,7.616554260E0,9.985017776E0,4.605247021E0
6.083739802E1,7.554305077E0,1.010472870E1,4.475960255E0
6.083939104E1,7.477690697E0,1.019570827E1,4.322731018E0
6.084138406E1,7.362768650E0,1.028189945E1,4.126406670E0
6.084337708E1,7.185597897E0,1.033457184E1,3.920505285E0
6.084537010E1,7.026981831E0,1.039263058E1,3.651756048E0
6.084736313E1,6.845022678E0,1.042615032E1,3.431489468E0
6.084935615E1,6.672640324E0,1.043093872E1,3.139396906E0
6.085134917E1,6.466738701E0,1.046924591E1,2.895188332E0
6.085334219E1,6.265625954E0,1.047403431E1,2.650381327E0
6.085533521E1,6.069301128E0,1.047882271E1,2.425326347E0
6.085732823E1,5.901108742E0,1.048839951E1,2.224213362E0
6.085932125E1,5.695207119E0,1.049797630E1,2.061407566E0
6.086131427E1,5.541978359E0,1.049318790E1,1.951274395E0
6.086330729E1,5.403114796E0,1.050276470E1,1.845929503E0
6.086530031E1,5.259462357E0,1.049797630E1,1.788468719E0
6.086729333E1,5.096656799E0,1.050755310E1,1.745373011E0
6.086928636E1,4.962581635E0,1.052191830E1,1.707065821E0
6.087127938E1,4.837484360E0,1.050755310E1,1.678335428E0
6.087327240E1,4.674678802E0,1.053149509E1,1.702277422E0
6.087526542E1,4.526238441E0,1.052670670E1,1.707065821E0
6.087725844E1,4.411316395E0,1.054107189E1,1.711854219E0
6.087925146E1,4.325125217E0,1.057937908E1,1.793257117E0
6.088124448E1,4.210203648E0,1.060332108E1,1.893813491E0
6.088323750E1,4.100070477E0,1.065120506E1,2.013523579E0
6.088523052E1,4.033032894E0,1.069430065E1,2.142810583E0
6.088722354E1,3.956418276E0,1.075176144E1,2.291250944E0
6.088921651E1,3.875015497E0,1.082358742E1,2.487575531E0
6.089120948E1,3.812766314E0,1.088583660E1,2.703053713E0
6.089320245E1,3.759495258E0,1.098160458E1,2.919130325E0
6.089519542E1,3.697246075E0,1.105821896E1,3.144185305E0
6.089718839E1,3.682880878E0,1.113483334E1,3.369240284E0
6.089918136E1,3.663727045E0,1.123538971E1,3.594295263E0
6.090117432E1,3.678092480E0,1.136467648E1,3.838503838E0
6.090316729E1,3.692457676E0,1.148438740E1,4.107253075E0
6.090516026E1,3.706822872E0,1.159511852E1,4.361038208E0
6.090715323E1,3.716399670E0,1.168609810E1,4.672284603E0
6.090914620E1,3.764283657E0,1.179623222E1,4.935647011E0
6.091113917E1,3.812766314E0,1.190157700E1,5.242702961E0
6.091313214E1,3.889380693E0,1.204044056E1,5.568314552E0
6.091512510E1,3.961206675E0,1.219366932E1,5.869984150E0
6.091711807E1,4.042609692E0,1.230380249E1,6.172252178E0
6.091911104E1,4.133589268E0,1.243308926E1,6.440402508E0
6.092110401E1,4.195838451E0,1.256716442E1,6.631938934E0
6.092309698E1,4.310760021E0,1.269226170E1,6.866570473E0
6.092508995E1,4.368220806E0,1.278802967E1,7.010222435E0
6.092708292E1,4.435258865E0,1.285027885E1,7.139509678E0
6.092907589E1,4.468777657E0,1.288858604E1,7.196970463E0
6.093106886E1,4.531026840E0,1.296041203E1,7.225700855E0
6.093306182E1,4.607641220E0,1.300829601E1,7.225700855E0
6.093505479E1,4.626794815E0,1.301787281E1,7.220912457E0
6.093704776E1,4.669890404E0,1.300829601E1,7.120356083E0
6.093904073E1,4.679467201E0,1.295562363E1,7.015010834E0
6.094103370E1,4.722562790E0,1.289816284E1,6.871358871E0
6.094302667E1,4.703409195E0,1.279281807E1,6.751648903E0
6.094501964E1,4.689043999E0,1.266353130E1,6.545747280E0
6.094701261E1,4.698620796E0,1.256237602E1,6.397306919E0
6.094900557E1,4.693832397E0,1.242351246E1,6.244078159E0
6.095099854E1,4.674678802E0,1.227028370E1,6.061520100E0
6.095299151E1,4.645948410E0,1.211226654E1,5.922656536E0
6.095498453E1,4.598064423E0,1.195424938E1,5.774216175E0
6.095697755E1,4.516661644E0,1.177229023E1,5.654505730E0
6.095897057E1,4.435258865E0,1.156159973E1,5.506065369E0
6.096096360E1,4.325125217E0,1.136946487E1,5.352836609E0
6.096295662E1,4.219780445E0,1.117314053E1,5.257068157E0
6.096494964E1,4.143166065E0,1.095287418E1,5.146934986E0
6.096694266E1,4.056974888E0,1.077091503E1,5.060743809E0
6.096893568E1,4.009090900E0,1.053628349E1,4.993107796E0
6.097092870E1,3.927687883E0,1.029147625E1,4.916493416E0
6.097292172E1,3.884592295E0,1.009036350E1,4.878185749E0
6.097491474E1,3.841496706E0,9.855731010E0,4.815936565E0
6.097690776E1,3.754706860E0,9.621099472E0,4.791994572E0
6.097890078E1,3.745130062E0,9.415198326E0,4.763264179E0
6.098089380E1,3.716399670E0,9.179967880E0,4.739322186E0
6.098288682E1,3.687669277E0,8.978855133E0,4.753687382E0
6.098487984E1,3.673303843E0,8.753800392E0,4.739322186E0
6.098687287E1,3.692457676E0,8.576628685E0,4.753687382E0
6.098886589E1,3.721188068E0,8.399457932E0,4.787206173E0
6.099085891E1,3.769072056E0,8.246229172E0,4.787206173E0
6.099285193E1,3.797802448E0,8.111555099E0,4.796782970E0
6.099484495E1,3.851073503E0,7.958326340E0,4.825513363E0
6.099683797E1,3.918111086E0,7.852981567E0,4.844666958E0
6.099883099E1,3.970783472E0,7.723694801E0,4.825513363E0
6.100082401E1,4.042609692E0,7.594407558E0,4.825513363E0
6.100281703E1,4.119224072E0,7.513004780E0,4.820724964E0
6.100481005E1,4.167108059E0,7.412448406E0,4.806359768E0
6.100680307E1,4.238934040E0,7.340622425E0,4.801571369E0
6.100879610E1,4.339490414E0,7.297526836E0,4.791994572E0
6.101078912E1,4.425682068E0,7.220912457E0,4.748898983E0
6.101278214E1,4.483142853E0,7.163451672E0,4.696226597E0
6.101477516E1,4.550180435E0,7.125144482E0,4.648342609E0
6.101676818E1,4.712985992E0,7.144298077E0,4.610035419E0
6.101876120E1,4.837484360E0,7.144298077E0,4.538209438E0
6.102075422E1,4.981735229E0,7.158663273E0,4.466383457E0
6.102274724E1,5.082291603E0,7.182605267E0,4.337096214E0
6.102474026E1,5.197213173E0,7.182605267E0,4.236539841E0
6.102673328E1,5.302558422E0,7.211335659E0,4.121618271E0
6.102872630E1,5.388749599E0,7.259219646E0,3.992331266E0
6.103071932E1,5.460575581E0,7.273584843E0,3.857657433E0
6.103271235E1,5.541978359E0,7.311892033E0,3.771466255E0
6.103470537E1,5.561131954E0,7.388506413E0,3.637390852E0
6.103669839E1,5.580285549E0,7.407660007E0,3.570353270E0
6.103869141E1,5.575497150E0,7.426813602E0,3.455431700E0
6.104068443E1,5.498882771E0,7.474697590E0,3.412335873E0
6.104267745E1,5.412691593E0,7.536946774E0,3.330933094E0
6.104467047E1,5.307346821E0,7.565677166E0,3.297414303E0
6.104666349E1,5.173271179E0,7.599195957E0,3.235165119E0
6.104865651E1,5.020042419E0,7.637503624E0,3.168127298E0
6.105064953E1,4.871003151E0,7.642292023E0,3.129820108E0
6.105264255E1,4.732139587E0,7.642292023E0,3.077147722E0
6.105463557E1,4.550180435E0,7.671022415E0,3.029263735E0
6.105662860E1,4.396951199E0,7.651868820E0,2.971802950E0
6.105862162E1,4.229357243E0,7.647080421E0,2.938283920E0
6.106061464E1,4.090493679E0,7.627926826E0,2.914341927E0
6.106260766E1,3.927687883E0,7.589619160E0,2.856881142E0
6.106460068E1,3.793014050E0,7.546523571E0,2.828150749E0
6.106659370E1,3.678092480E0,7.508216381E0,2.799420357E0
6.106858672E1,3.558382273E0,7.465120792E0,2.780266762E0
6.107057974E1,3.462614298E0,7.398083210E0,2.750937700E0
6.107257276E1,3.390788078E0,7.340622425E0,2.726995707E0
6.107456578E1,3.314173698E0,7.287950039E0,2.722207308E0
6.107655880E1,3.247136116E0,7.225700855E0,2.698265314E0
6.107855182E1,3.175309896E0,7.144298077E0,2.707842112E0
6.108054485E1,3.146579504E0,7.082048416E0,2.736572504E0
6.108253787E1,3.079541922E0,7.009624004E0,2.741360903E0
6.108453089E1,3.046023130E0,6.918644428E0,2.780266762E0
6.108652391E1,2.974197149E0,6.856395245E0,2.794631958E0
6.108851693E1,2.907159328E0,6.770204067E0,2.837727547E0
6.109050995E1,2.820968151E0,6.688800812E0,2.866457939E0
6.109250297E1,2.753930569E0,6.616974831E0,2.904765129E0
6.109449599E1,2.686892748E0,6.545148849E0,2.962226152E0
6.109648901E1,2.624045134E0,6.468534470E0,3.019686937E0
6.109848203E1,2.552218914E0,6.391920090E0,3.067570925E0
6.110047505E1,2.456450939E0,6.310517311E0,3.125031710E0
6.110246807E1,2.370259762E0,6.248267651E0,3.144185305E0
6.110446110E1,2.288856745E0,6.171653271E0,3.187281132E0
6.110645412E1,2.217030764E0,6.118980885E0,3.220799923E0
6.110844714E1,2.173935175E0,6.066308498E0,3.259107113E0
6.111044016E1,2.102109194E0,6.018424511E0,3.278260708E0
6.111243318E1,2.111685991E0,5.970540524E0,3.292625904E0
6.111442620E1,2.159569979E0,5.927444935E0,3.283049107E0
6.111641922E1,2.035071373E0,5.811924458E0,3.302202702E0
6.111841224E1,1.929726601E0,5.754463673E0,3.278260708E0
6.112040526E1,1.819593310E0,5.663484097E0,3.273472309E0
6.112239828E1,1.752555609E0,5.615600109E0,3.254318714E0
6.112439130E1,1.661576033E0,5.558139324E0,3.244741917E0
6.112638432E1,1.589749932E0,5.524620533E0,3.201646328E0
6.112837735E1,1.517325282E0,5.443217754E0,3.168127298E0
6.113037037E1,1.450287700E0,5.385756493E0,3.139396906E0
6.113236339E1,1.383249998E0,5.333084106E0,3.081936121E0
6.113435641E1,1.340154409E0,5.285200119E0,3.024475336E0
6.113634943E1,1.321000814E0,5.246892929E0,3.000533342E0
6.113834245E1,1.263539910E0,5.218162537E0,2.919130325E0
6.114033547E1,1.244386315E0,5.165490150E0,2.842515945E0
6.114232849E1,1.249174714E0,5.122394562E0,2.794631958E0
6.114432151E1,1.273116708E0,5.122394562E0,2.726995707E0
6.114631453E1,1.297058821E0,5.112817764E0,2.674323320E0
6.114830755E1,1.349731207E0,5.103240967E0,2.631227732E0
6.115030057E1,1.421557307E0,5.079298973E0,2.583343744E0
6.115229354E1,1.498171687E0,5.098452568E0,2.521094322E0
6.115428651E1,1.570596337E0,5.084087372E0,2.501940727E0
6.115627948E1,1.656787634E0,5.117606163E0,2.444479942E0
6.115827245E1,1.762132406E0,5.122394562E0,2.449268341E0
6.116026542E1,1.800439715E0,5.131971359E0,2.415749550E0
6.116225839E1,1.862688899E0,5.151124954E0,2.396595955E0
6.116425136E1,1.915361404E0,5.165490150E0,2.406172752E0
6.116624432E1,1.948880196E0,5.184643745E0,2.396595955E0
6.116823729E1,1.982398987E0,5.218162537E0,2.382230759E0
6.117023026E1,2.025494576E0,5.213374138E0,2.387019157E0
6.117222323E1,2.049436569E0,5.242104530E0,2.391807556E0
6.117421620E1,2.092532396E0,5.275623322E0,2.372653961E0
6.117620917E1,2.116474390E0,5.280411720E0,2.391807556E0
6.117820214E1,2.135627985E0,5.285200119E0,2.363077164E0
6.118019510E1,2.126051188E0,5.289988518E0,2.358288765E0
6.118218807E1,2.154781580E0,5.309142113E0,2.353500366E0
6.118418104E1,2.154781580E0,5.323507309E0,2.367865562E0
6.118617401E1,2.178723574E0,5.323507309E0,2.363077164E0
6.118816698E1,2.202665567E0,5.333084106E0,2.367865562E0
6.119015995E1,2.197877169E0,5.328295708E0,2.367865562E0
6.119215292E1,2.188300371E0,5.342660904E0,2.372653961E0
6.119414589E1,2.202665567E0,5.357026100E0,2.372653961E0
6.119613886E1,2.221819162E0,5.371391296E0,2.372653961E0
6.119813182E1,2.260126352E0,5.395333767E0,2.387019157E0
6.120012479E1,2.236184359E0,5.390544891E0,2.425326347E0
6.120211776E1,2.269703150E0,5.428852558E0,2.468421936E0
6.120411073E1,2.293645144E0,5.448006153E0,2.492363930E0
6.120610370E1,2.298433542E0,5.476736546E0,2.535459518E0
6.120809667E1,2.308010340E0,5.515043736E0,2.607285738E0
6.121008964E1,2.298433542E0,5.543774128E0,2.669534922E0
6.121208261E1,2.312798738E0,5.567716122E0,2.726995707E0
6.121407557E1,2.346317768E0,5.601234913E0,2.804208755E0
6.121606854E1,2.360682964E0,5.644330502E0,2.871246338E0
6.121806156E1,2.351106167E0,5.697002888E0,2.938283920E0
6.122005458E1,2.370259762E0,5.716156483E0,3.000533342E0
6.122204761E1,2.394201756E0,5.773617268E0,3.067570925E0
6.122404063E1,2.408566952E0,5.811924458E0,3.120243311E0
6.122603365E1,2.389413357E0,5.840654850E0,3.192069530E0
6.122802667E1,2.437297344E0,5.893926144E0,3.239953518E0
6.123001969E1,2.456450939E0,5.908291340E0,3.311779499E0
6.123201271E1,2.470816135E0,5.932233334E0,3.326144695E0
6.123400573E1,2.504334927E0,5.951386929E0,3.354875088E0
6.123599875E1,2.542642117E0,5.970540524E0,3.359663486E0
6.123799177E1,2.542642117E0,5.999270916E0,3.345298290E0
6.123998479E1,2.547430515E0,5.994482517E0,3.311779499E0
6.124197781E1,2.585737944E0,5.999270916E0,3.297414303E0
6.124397083E1,2.624045134E0,6.004059315E0,3.273472309E0
6.124596386E1,2.647987127E0,6.013636112E0,3.239953518E0
6.124795688E1,2.682104349E0,5.999270916E0,3.172915697E0
6.124994990E1,2.720411777E0,6.018424511E0,3.129820108E0
6.125194292E1,2.768295765E0,5.989694118E0,3.086724520E0
6.125393594E1,2.806602955E0,5.989694118E0,3.067570925E0
6.125592896E1,2.830544949E0,5.994482517E0,3.053205729E0
6.125792198E1,2.897582531E0,6.013636112E0,3.034052134E0
6.125991500E1,3.012504339E0,6.013636112E0,3.038840532E0
6.126190802E1,3.046023130E0,6.013636112E0,3.053205729E0
6.126390104E1,3.108272314E0,6.042366505E0,3.062782526E0
6.126589406E1,3.204040527E0,6.075885296E0,3.101089716E0
6.126788708E1,3.333327293E0,6.080673695E0,3.110666513E0
6.126988011E1,3.496133089E0,6.104615688E0,3.168127298E0
6.127187313E1,3.577535868E0,6.162076473E0,3.216011524E0
6.127386615E1,3.682880878E0,6.219537258E0,3.278260708E0
6.127585917E1,3.841496706E0,6.291363716E0,3.340509892E0
6.127785219E1,3.970783472E0,6.382343292E0,3.383605480E0
6.127984521E1,4.128800869E0,6.463746071E0,3.455431700E0
6.128183823E1,4.258087635E0,6.569090843E0,3.517680883E0
6.128383125E1,4.401739597E0,6.698377609E0,3.575141668E0
6.128582427E1,4.531026840E0,6.803722858E0,3.632602453E0
6.128781729E1,4.636371613E0,6.923432827E0,3.704428673E0
6.128981031E1,4.760869980E0,7.067683220E0,3.800196648E0
6.129180333E1,4.871003151E0,7.216124058E0,3.852869034E0
6.129379636E1,4.967370033E0,7.374141216E0,3.906140089E0
6.129578938E1,5.067926407E0,7.522581577E0,3.930082083E0
6.129778240E1,5.139752388E0,7.671022415E0,3.982754469E0
6.129977542E1,5.230731964E0,7.795520782E0,4.006696701E0
6.130176844E1,5.307346821E0,7.934384346E0,4.006696701E0
6.130376146E1,5.379172802E0,8.063671112E0,4.011485100E0
6.130575448E1,5.441421986E0,8.203133583E0,3.982754469E0
6.130774750E1,5.455787182E0,8.327631950E0,3.973177671E0
6.130974052E1,5.508459568E0,8.432976723E0,3.934870481E0
6.131173354E1,5.546766758E0,8.509591103E0,3.872022629E0
6.131372656E1,5.632957935E0,8.605359077E0,3.814561844E0
6.131571958E1,5.666476727E0,8.658031464E0,3.757101059E0
6.131771261E1,5.676053524E0,8.686761856E0,3.690063477E0
6.131970563E1,5.723937511E0,8.715493202E0,3.627814054E0
6.132169865E1,5.738302708E0,8.710704803E0,3.555988073E0
6.132369167E1,5.752667904E0,8.705916405E0,3.484162092E0
6.132568469E1,5.771821976E0,8.658031464E0,3.426701069E0
6.132767771E1,5.805340767E0,8.610147476E0,3.354875088E0
