relative_time,AccX,AccY,AccZ
64415,3.3441731929779053,1.748916506767273,10.683215141296387
64435,3.2780067920684814,1.4956387281417847,10.355267524719238
64455,3.229069232940674,1.7449803352355957,9.816246032714844
64475,3.0780911445617676,1.5762945413589478,9.255935668945312
64495,3.4605696201324463,1.9972046613693237,7.51277494430542
64515,2.9514472484588623,1.9409410953521729,7.19884729385376
64535,2.373276472091675,1.2984713315963745,7.720840930938721
64555,3.1491892337799072,1.1834443807601929,8.1782865524292
64575,3.62951397895813,0.9941779375076294,9.465112686157227
64595,3.880110263824463,1.115286111831665,10.566311836242676
64616,5.53277063369751,1.2919782400131226,9.74063777923584
64635,4.983827590942383,1.190502405166626,9.581432342529297
64656,4.7309041023254395,-0.17853084206581116,9.498574256896973
64675,3.707746744155884,-0.7263720631599426,10.371557235717773
64697,,,12.909172058105469
64698,1.8387278318405151,0.8759426474571228,
64715,1.2390185594558716,0.3438265025615692,12.86860466003418
64737,0.6653390526771545,0.5948154926300049,11.999201774597168
64755,-0.9326660633087158,1.8122191429138184,10.116986274719238
64776,-1.5466829538345337,2.328303813934326,8.963862419128418
64801,-0.9432963132858276,1.9263267517089844,8.247535705566406
64816,-0.15339170396327972,1.1199597120285034,8.025200843811035
64835,1.5041908025741577,0.8483039736747742,8.538996696472168
64855,1.9573076963424683,1.4501774311065674,9.471424102783203
64875,1.4158446788787842,2.0179672241210938,10.294052124023438
64895,1.545926570892334,2.6495864391326904,10.434467315673828
64915,1.3246160745620728,2.423401355743408,10.257085800170898
64935,,,9.498784065246582
64936,1.7952778339385986,2.491482973098755,
64955,2.014519691467285,2.449594020843506,9.053711891174316
64976,,,8.963546752929688
64977,1.3337140083312988,2.451672077178955,
64995,0.389795184135437,2.630394458770752,8.960127830505371
65016,0.585286557674408,2.6529860496520996,9.25906753540039
65035,1.3240413665771484,2.7426633834838867,9.829366683959961
65055,1.8282220363616943,2.6270999908447266,9.805088996887207
65075,2.216331720352173,2.757966995239258,9.376842498779297
65095,2.2982611656188965,2.7839393615722656,9.016448020935059
65115,2.008639335632324,2.8352997303009033,9.022933006286621
65137,1.6161532402038574,2.7779252529144287,8.897964477539062
65155,1.6599767208099365,2.7342357635498047,8.872998237609863
65175,1.8160020112991333,2.668931722640991,9.54476261138916
65197,1.9377520084381104,2.578028678894043,10.433327674865723
65215,2.2573585510253906,2.717792510986328,10.263348579406738
65235,2.158334493637085,2.887723445892334,9.064705848693848
65255,,,8.696295738220215
65275,2.390983819961548,2.7801756858825684,8.386533737182617
65295,2.439634084701538,2.988471269607544,8.856620788574219
