"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.554154000E0,3.872447205E0,-4.262835388E0,4.349056091E0,7.216779184E0
2.564210000E0,6.295757904E0,-8.375832367E0,2.935246124E0,1.088148911E1
2.574266000E0,2.656675415E0,-4.783452759E0,3.788022766E0,6.654957628E0
2.584321000E0,1.753453674E0,-3.233126678E0,4.642146606E0,5.922603568E0
2.594377000E0,7.456144867E0,-6.718478851E0,3.542533264E0,1.064338275E1
2.604433000E0,1.023825943E1,-7.527696075E0,-7.514373779E-2,1.270802152E1
2.614488000E0,1.203257812E1,-7.190447388E0,-1.894011383E0,1.414470746E1
2.624544000E0,1.135658386E1,-7.431595917E0,-2.309397583E0,1.376713231E1
2.634600000E0,1.037717056E1,-5.332061920E0,4.532574463E-1,1.167570107E1
2.644656000E0,8.006400604E0,-5.754633179E0,3.453318787E0,1.044718452E1
2.654711000E0,7.489974518E0,-8.394842834E0,3.760779419E0,1.186240137E1
2.664767000E0,7.048692169E0,-1.054212753E1,7.933502197E-3,1.268150532E1
2.674823000E0,5.964347076E0,-1.122979752E1,-3.729793854E0,1.325115657E1
2.684879000E0,4.291276245E0,-8.737330627E0,-2.881208496E0,1.015171713E1
2.694934000E0,3.932771759E0,-6.747219086E0,-3.189417572E0,8.435878351E0
2.704990000E0,4.049379272E0,-6.724915466E0,-1.364562378E0,7.967684168E0
2.715046000E0,4.430786133E0,-9.240883484E0,-2.177970886E-1,1.025052335E1
2.725101000E0,3.516637115E0,-1.161509628E1,1.982776794E0,1.229669070E1
2.735157000E0,4.129313049E0,-1.124895767E1,2.731968842E0,1.229039986E1
2.745213000E0,4.945415955E0,-1.131287476E1,9.144483948E-1,1.238040751E1
2.755269000E0,4.071682892E0,-1.305300613E1,3.562591553E-1,1.367795640E1
2.765324000E0,3.586242371E0,-1.240994339E1,-5.078938293E-1,1.292771385E1
2.775380000E0,3.341201935E0,-1.242461288E1,-2.198777618E0,1.305255755E1
2.785436000E0,2.974015503E0,-1.193842392E1,-2.357747040E0,1.252715870E1
2.795491000E0,5.400918732E0,-1.152633087E1,-3.128045197E0,1.310766544E1
2.805547000E0,5.435347137E0,-1.367286713E1,-3.890110474E0,1.521917388E1
2.815603000E0,3.591780853E0,-1.362406860E1,-2.683020630E0,1.434275896E1
2.825659000E0,3.066373444E0,-1.386237305E1,-1.016386414E-1,1.419782952E1
2.835714000E0,3.737577667E0,-1.411923889E1,1.703457642E-1,1.460655371E1
2.845770000E0,4.927902374E0,-1.386267242E1,-7.364685059E-2,1.471269290E1
2.855826000E0,5.324128418E0,-1.298714310E1,5.854325867E-1,1.404830810E1
2.865882000E0,3.841162262E0,-1.166853516E1,1.020727386E0,1.232684569E1
2.875937000E0,2.793490906E0,-1.025786865E1,9.813592529E-1,1.067663462E1
2.885993000E0,2.368524628E0,-9.135053558E0,7.420069885E-1,9.466239316E0
2.896049000E0,1.626667328E0,-8.904682617E0,9.202862549E-1,9.098700231E0
2.906104000E0,1.929786987E0,-8.775501251E0,1.078806610E0,9.049714014E0
2.916160000E0,1.763183441E0,-8.015232239E0,1.314716034E0,8.311512614E0
2.926216000E0,1.866768036E0,-7.158563690E0,1.608105927E0,7.570723986E0
2.936272000E0,2.784808960E0,-6.497388611E0,1.767075348E0,7.286547536E0
2.946327000E0,3.975133667E0,-6.125861206E0,1.100661163E0,7.385074013E0
2.956383000E0,4.572092285E0,-5.455405426E0,3.338058472E-1,7.125791364E0
2.966439000E0,5.711672516E0,-5.207969971E0,-8.225395203E-1,7.773205607E0
2.976494000E0,6.682403870E0,-6.479126587E0,-1.495839386E0,9.427149000E0
2.986550000E0,6.545588379E0,-7.577093353E0,-8.343649292E-1,1.004754874E1
2.996606000E0,6.487958221E0,-7.694598999E0,-7.768844604E-2,1.006511257E1
3.006662000E0,6.174360352E0,-7.521858215E0,4.388873291E-1,9.741339685E0
3.016717000E0,4.766388245E0,-7.568411407E0,9.244775391E-1,8.991883387E0
3.026773000E0,3.473077698E0,-7.880811768E0,1.001716919E0,8.670230654E0
3.036829000E0,2.370320892E0,-6.814728699E0,-4.930746460E-1,7.232017075E0
3.046885000E0,3.257825317E0,-5.896238708E0,-3.300636292E-1,6.744479128E0
3.056940000E0,4.203259277E0,-6.702462158E0,-1.178349609E0,7.998680850E0
3.066996000E0,4.904700623E0,-8.282127228E0,-1.420096893E0,9.729665709E0
3.077052000E0,5.369633789E0,-8.834029541E0,-1.006656647E0,1.038683795E1
3.087107000E0,5.723797302E0,-8.324938202E0,-1.766326904E-1,1.010433821E1
3.097163000E0,5.722899170E0,-7.999514923E0,5.234614563E-1,9.849762729E0
3.107219000E0,4.895719299E0,-7.879763947E0,9.313632202E-1,9.323421301E0
3.117274000E0,3.035238190E0,-7.289541321E0,-2.993774414E-4,7.896206914E0
3.127330000E0,1.978136444E0,-6.309529266E0,6.759942627E-1,6.646815147E0
3.137386000E0,-7.699538727E0,-6.634503479E0,-7.740403748E-1,1.019306978E1
3.147442000E0,-1.384530853E1,-1.239976456E1,-2.170935516E0,1.871255435E1
3.157497000E0,-3.658691711E0,-1.908426407E1,-2.718347168E-1,1.943370922E1
3.167553000E0,1.374441833E0,-1.916868851E1,-3.067121887E-1,1.922034812E1
3.177609000E0,9.424850922E0,-1.545625854E1,-3.224594421E0,1.838808724E1
3.187665000E0,1.807955338E1,-9.452992401E0,-3.789070587E0,2.075057521E1
3.197720000E0,2.043864761E1,-8.840615845E0,-3.596570892E0,2.255726329E1
3.207776000E0,1.575443848E1,-1.013467484E1,-3.355422363E0,1.903083879E1
3.217832000E0,8.187973022E0,-1.170850204E1,-2.058070221E0,1.443494286E1
3.227887000E0,3.962859192E0,-1.250709137E1,-1.368154907E0,1.319103617E1
3.237943000E0,2.503394165E0,-1.121063736E1,-1.025068359E0,1.153239513E1
3.247999000E0,2.758912811E0,-8.822503510E0,-6.376739502E-1,9.265786321E0
3.258055000E0,2.533780975E0,-6.645281067E0,-1.026116180E0,7.185591201E0
3.268110000E0,2.977308655E0,-4.577630768E0,-1.440005493E0,5.647360985E0
3.278166000E0,4.295168152E0,-2.465672607E0,-3.189866638E-1,4.962838235E0
3.288222000E0,4.386178894E0,-1.870210876E0,1.866618347E-1,4.771907025E0
3.298277000E0,4.004921722E0,-3.094664612E0,2.766247559E-1,5.068813305E0
